3249396.304725	25.677880	-2.269716
3574335.935198	25.677672	-2.270447
3931769.528717	25.677427	-2.271254
4324946.481589	25.677138	-2.272142
4757441.129748	25.676796	-2.273121
5233185.242723	25.676390	-2.274201
5756503.766995	25.675909	-2.275392
6332154.143694	25.675336	-2.276705
6965369.558064	25.674654	-2.278154
7661906.513870	25.673840	-2.279754
8428097.165257	25.672868	-2.281519
9270906.881783	25.671705	-2.283468
10197997.569961	25.670312	-2.285622
11217797.326958	25.668643	-2.288001
12339577.059653	25.666639	-2.290632
13573534.765619	25.664231	-2.293541
14930888.242181	25.661334	-2.296760
16423977.066399	25.657846	-2.300322
18066374.773038	25.653642	-2.304268
19873012.250342	25.648572	-2.308639
21860313.475376	25.642449	-2.313485
24046344.822914	25.635052	-2.318859
26450979.305206	25.626105	-2.324823
29096077.235726	25.615278	-2.331444
32005684.959299	25.602164	-2.338798
35206253.455229	25.586271	-2.346970
38726878.800751	25.566998	-2.356054
42599566.680827	25.543613	-2.366155
46859523.348909	25.515227	-2.377387
51545475.683800	25.480757	-2.389879
56700023.252180	25.438892	-2.403766
62370025.577398	25.388044	-2.419198
68607028.135138	25.326301	-2.436330
75467730.948652	25.251366	-2.455324
83014504.043517	25.160500	-2.476344
91315954.447869	25.050465	-2.499546
100447549.892656	24.917466	-2.525070
110492304.881921	24.757121	-2.553031
121541535.370113	24.564447	-2.583495
133695688.907125	24.333901	-2.616468
147065257.797837	24.059470	-2.651872
161771783.577621	23.734845	-2.689527
177948961.935383	23.353668	-2.729139
195743858.128921	22.909856	-2.770290
215318243.941814	22.397969	-2.812446
236850068.335995	21.813579	-2.854979
260535075.169594	21.153577	-2.897203
286588582.686554	20.416379	-2.938419
315247440.955209	19.601962	-2.977966
346772185.050730	18.711770	-3.015272
381449403.555803	17.748467	-3.049883
419594343.911384	16.715628	-3.081494
461553778.302522	15.617402	-3.109948
507709156.132775	14.458199	-3.135230
558480071.746052	13.242436	3.125739
614328078.920657	11.974349	3.106379
675760886.812723	10.657869	3.089593
743336975.493995	9.296552	3.075050
817670673.043395	7.893539	3.062388
899437740.347735	6.451553	3.051230
989381514.382508	4.972887	3.041200
1088319665.820759	3.459414	3.031931
